,Photo_Name,T_SG,SGZM,SGHU,SGHO,SGHS,SGCR,SGSI,SGZMHU,transect,bank
1,20110603_EBAMT10_04.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
2,20110603_EBAMT10_06.JPG,54.166667,0,0,0,0,0,54.166667,0,MBAMT10,AM
3,20110603_EBAMT10_07.JPG,58.333333,0,0,0,0,0,58.333333,0,MBAMT10,AM
4,20110603_EBAMT10_08.JPG,58.333333,0,0,0,0,0,58.333333,0,MBAMT10,AM
5,20110603_EBAMT10_09.JPG,20.833333,0,0,0,0,0,20.833333,0,MBAMT10,AM
6,20110603_EBAMT10_12.JPG,42.857143,28.571429,0,14.285714,0,0,0,28.571429,MBAMT10,AM
7,20110603_EBAMT10_13.JPG,60.869565,26.086957,0,13.043478,0,8.695652,0,26.086957,MBAMT10,AM
8,20110603_EBAMT10_14.JPG,75,0,0,0,0,75,0,0,MBAMT10,AM
9,20110603_EBAMT10_15.JPG,70.833333,0,0,0,0,70.833333,0,0,MBAMT10,AM
10,20110603_EBAMT10_16.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
11,20110603_EBAMT10_17.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
12,20110603_EBAMT10_21.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
13,20110603_EBAMT10_22.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
14,20110603_EBAMT10_23.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
15,20110603_EBAMT10_24.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
16,20110603_EBAMT10_25.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
17,20110603_EBAMT10_26.JPG,70.833333,0,0,0,0,66.666667,0,0,MBAMT10,AM
18,20110603_EBAMT10_27.JPG,37.5,29.166667,0,8.333333,0,0,0,29.166667,MBAMT10,AM
19,20110603_EBAMT10_31.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
20,20110603_EBAMT10_32.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
21,20110603_EBAMT10_33.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
22,20110603_EBAMT10_34.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
23,20110603_EBAMT10_35.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
24,20110603_EBAMT10_36.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
25,20110603_EBAMT10_40.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
26,20110603_EBAMT10_41.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
27,20110603_EBAMT10_42.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
28,20110603_EBAMT10_43.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
29,20110603_EBAMT10_44.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
30,20110603_EBAMT10_45.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
31,20110603_EBAMT10_49.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
32,20110603_EBAMT10_50.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
33,20110603_EBAMT10_51.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
34,20110603_EBAMT10_52.JPG,66.666667,4.166667,0,0,0,62.5,0,4.166667,MBAMT10,AM
35,20110603_EBAMT10_53.JPG,95.833333,0,0,0,0,95.833333,0,0,MBAMT10,AM
36,20110603_EBAMT10_54.JPG,95.833333,0,0,0,0,95.833333,0,0,MBAMT10,AM
37,20110603_EBAMT10_58.JPG,100,0,0,0,0,95.833333,4.166667,0,MBAMT10,AM
38,20110603_EBAMT10_59.JPG,37.5,0,0,0,0,0,37.5,0,MBAMT10,AM
39,20110603_EBAMT10_60.JPG,100,0,0,0,0,0,100,0,MBAMT10,AM
40,20110603_EBAMT10_64.JPG,37.5,0,0,0,0,0,37.5,0,MBAMT10,AM
41,20110603_EBAMT10_65.JPG,45.454545,0,0,0,0,0,45.454545,0,MBAMT10,AM
42,20110603_EBAMT10_66.JPG,54.166667,0,0,0,0,0,54.166667,0,MBAMT10,AM
43,20110603_EBAMT10_67.JPG,50,0,0,0,0,0,50,0,MBAMT10,AM
44,20110603_EBAMT10_68.JPG,62.5,0,0,0,0,0,62.5,0,MBAMT10,AM
45,20110603_EBAMT10_69.JPG,70.833333,0,0,0,0,0,70.833333,0,MBAMT10,AM
46,20110603_EBAMT10_73.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
47,20110603_EBAMT10_74.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
48,20110603_EBAMT10_75.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
49,20110603_EBAMT10_76.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
50,20110603_EBAMT10_77.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
51,20110603_EBAMT10_80.JPG,19.047619,14.285714,0,4.761905,0,0,0,14.285714,MBAMT10,AM
52,20110603_EBAMT10_83.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
53,20110603_EBAMT10_84.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
54,20110603_EBAMT10_86.JPG,30.434783,26.086957,0,4.347826,0,0,0,26.086957,MBAMT10,AM
55,20110603_EBAMT10_87.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
56,20110603_EBAMT10_88.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
57,20110603_EBAMT10_89.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
58,20110603_EBAMT10_90.JPG,87.5,0,0,0,0,87.5,0,0,MBAMT10,AM
59,20110603_EBAMT1_007.JPG,100,100,0,0,0,0,0,100,MBAMT1,AM
60,20110603_EBAMT1_013.JPG,47.826087,43.478261,0,4.347826,0,0,0,43.478261,MBAMT1,AM
61,20110603_EBAMT1_014.JPG,12.5,8.333333,0,4.166667,0,0,0,8.333333,MBAMT1,AM
62,20110603_EBAMT1_015.JPG,65.217391,56.521739,0,8.695652,0,0,0,56.521739,MBAMT1,AM
63,20110603_EBAMT1_016.JPG,54.166667,41.666667,0,12.5,0,0,0,41.666667,MBAMT1,AM
64,20110603_EBAMT1_017.JPG,100,100,0,0,0,0,0,100,MBAMT1,AM
65,20110603_EBAMT1_019.JPG,31.818182,18.181818,0,13.636364,0,0,0,18.181818,MBAMT1,AM
66,20110603_EBAMT1_020.JPG,50,29.166667,0,20.833333,0,0,0,29.166667,MBAMT1,AM
67,20110603_EBAMT1_021.JPG,66.666667,54.166667,0,12.5,0,0,0,54.166667,MBAMT1,AM
68,20110603_EBAMT1_022.JPG,41.666667,29.166667,0,12.5,0,0,0,29.166667,MBAMT1,AM
69,20110603_EBAMT1_023.JPG,56.521739,17.391304,0,39.130435,0,0,0,17.391304,MBAMT1,AM
70,20110603_EBAMT1_024.JPG,56.521739,17.391304,0,34.782609,0,0,0,17.391304,MBAMT1,AM
71,20110603_EBAMT1_026.JPG,43.478261,17.391304,0,26.086957,0,0,0,17.391304,MBAMT1,AM
72,20110603_EBAMT1_027.JPG,80,60,0,20,0,0,0,60,MBAMT1,AM
73,20110603_EBAMT1_028.JPG,75,50,0,25,0,0,0,50,MBAMT1,AM
74,20110603_EBAMT1_029.JPG,86.956522,56.521739,0,30.434783,0,0,0,56.521739,MBAMT1,AM
75,20110603_EBAMT1_030.JPG,65.217391,43.478261,0,21.73913,0,0,0,43.478261,MBAMT1,AM
76,20110603_EBAMT1_031.JPG,45.454545,22.727273,0,18.181818,0,0,0,22.727273,MBAMT1,AM
77,20110603_EBAMT1_033.JPG,72.727273,36.363636,0,31.818182,0,0,0,36.363636,MBAMT1,AM
78,20110603_EBAMT1_035.JPG,52.173913,26.086957,0,26.086957,0,0,0,26.086957,MBAMT1,AM
79,20110603_EBAMT1_038.JPG,62.5,37.5,0,25,0,0,0,37.5,MBAMT1,AM
80,20110603_EBAMT1_039.JPG,100,100,0,0,0,0,0,100,MBAMT1,AM
81,20110603_EBAMT1_041.JPG,77.272727,68.181818,0,9.090909,0,0,0,68.181818,MBAMT1,AM
82,20110603_EBAMT1_045.JPG,58.333333,58.333333,0,0,0,0,0,58.333333,MBAMT1,AM
83,20110603_EBAMT1_047.JPG,72.727273,59.090909,0,13.636364,0,0,0,59.090909,MBAMT1,AM
84,20110603_EBAMT1_049.JPG,60.869565,39.130435,0,17.391304,0,0,0,39.130435,MBAMT1,AM
85,20110603_EBAMT1_050.JPG,60.869565,47.826087,0,13.043478,0,0,0,47.826087,MBAMT1,AM
86,20110603_EBAMT1_052.JPG,100,100,0,0,0,0,0,100,MBAMT1,AM
87,20110603_EBAMT1_058.JPG,95.833333,95.833333,0,0,0,0,0,95.833333,MBAMT1,AM
88,20110603_EBAMT1_060.JPG,91.304348,73.913043,0,17.391304,0,0,0,73.913043,MBAMT1,AM
89,20110603_EBAMT1_061.JPG,100,100,0,0,0,0,0,100,MBAMT1,AM
90,20110603_EBAMT1_062.JPG,87.5,87.5,0,0,0,0,0,87.5,MBAMT1,AM
91,20110603_EBAMT1_064.JPG,50,45.833333,0,4.166667,0,0,0,45.833333,MBAMT1,AM
92,20110603_EBAMT1_065.JPG,12.5,12.5,0,0,0,0,0,12.5,MBAMT1,AM
93,20110603_EBAMT1_066.JPG,52.173913,43.478261,0,4.347826,0,0,0,43.478261,MBAMT1,AM
94,20110603_EBAMT1_068.JPG,54.166667,0,0,0,0,0,54.166667,0,MBAMT1,AM
95,20110603_EBAMT1_069.JPG,62.5,0,0,0,0,0,62.5,0,MBAMT1,AM
96,20110603_EBAMT1_070.JPG,100,0,0,0,0,0,100,0,MBAMT1,AM
97,20110603_EBAMT1_072.JPG,61.904762,0,0,0,0,0,61.904762,0,MBAMT1,AM
99,20110603_EBAMT1_075.JPG,73.913043,0,0,0,0,0,73.913043,0,MBAMT1,AM
100,20110603_EBAMT1_076.JPG,23.809524,0,0,0,0,0,23.809524,0,MBAMT1,AM
101,20110603_EBAMT1_077.JPG,29.166667,0,0,0,0,0,29.166667,0,MBAMT1,AM
102,20110603_EBAMT1_080.JPG,100,0,0,0,0,0,100,0,MBAMT1,AM
103,20110603_EBAMT1_082.JPG,83.333333,0,0,0,0,0,83.333333,0,MBAMT1,AM
104,20110603_EBAMT1_083.JPG,52.173913,0,0,0,0,0,52.173913,0,MBAMT1,AM
105,20110603_EBAMT1_094.JPG,94.736842,0,0,0,0,0,94.736842,0,MBAMT1,AM
106,20110603_EBAMT1_095.JPG,75,0,0,0,0,0,75,0,MBAMT1,AM
107,20110603_EBAMT1_096.JPG,90.47619,0,0,0,0,0,90.47619,0,MBAMT1,AM
108,20110603_EBAMT1_097.JPG,71.428571,0,0,0,0,0,71.428571,0,MBAMT1,AM
109,20110603_EBAMT1_101.JPG,100,0,0,0,0,0,100,0,MBAMT1,AM
110,20110603_EBAMT1_103.JPG,100,0,0,0,0,0,100,0,MBAMT1,AM
111,20110603_EBAMT1_104.JPG,100,0,0,0,0,0,100,0,MBAMT1,AM
112,20110603_EBAMT1_105.JPG,90,0,0,0,0,0,90,0,MBAMT1,AM
113,20110603_EBAMT1_106.JPG,70,0,0,0,0,0,70,0,MBAMT1,AM
114,20110603_EBAMT1_107.JPG,78.571429,21.428571,0,0,0,0,57.142857,21.428571,MBAMT1,AM
115,20110603_EBAMT1_108.JPG,50,10,0,0,0,0,40,10,MBAMT1,AM
116,20110603_EBAMT1_109.JPG,54.545455,0,0,0,0,0,54.545455,0,MBAMT1,AM
117,20110603_EBAMT1_110.JPG,66.666667,0,0,0,0,0,66.666667,0,MBAMT1,AM
118,20110603_EBAMT1_114.JPG,37.5,0,0,0,0,0,37.5,0,MBAMT1,AM
119,20110603_EBAMT1_115.JPG,100,0,0,100,0,0,0,0,MBAMT1,AM
120,20110603_EBAMT1_116.JPG,58.333333,37.5,0,20.833333,0,0,0,37.5,MBAMT1,AM
121,20110603_EBAMT1_117.JPG,58.333333,41.666667,0,16.666667,0,0,0,41.666667,MBAMT1,AM
122,20110603_EBAMT1_119.JPG,42.857143,28.571429,0,14.285714,0,0,0,28.571429,MBAMT1,AM
123,20110603_EBAMT1_120.JPG,45.833333,16.666667,0,25,0,0,0,16.666667,MBAMT1,AM
124,20110603_EBAMT1_122.JPG,60.869565,13.043478,0,47.826087,0,0,0,13.043478,MBAMT1,AM
125,20110603_EBAMT1_124.JPG,45.454545,13.636364,0,31.818182,0,0,0,13.636364,MBAMT1,AM
126,20110603_EBAMT1_125.JPG,50,33.333333,0,12.5,0,0,0,33.333333,MBAMT1,AM
127,20110603_EBAMT1_126.JPG,42.105263,36.842105,0,0,0,0,0,36.842105,MBAMT1,AM
128,20110603_EBAMT1_127.JPG,43.478261,34.782609,0,8.695652,0,0,0,34.782609,MBAMT1,AM
129,20110603_EBAMT1_128.JPG,29.166667,16.666667,0,12.5,0,0,0,16.666667,MBAMT1,AM
130,20110603_EBAMT1_129.JPG,40,5,0,35,0,0,0,5,MBAMT1,AM
131,20110603_EBAMT1_130.JPG,47.826087,21.73913,0,17.391304,0,0,0,21.73913,MBAMT1,AM
132,20110603_EBAMT1_131.JPG,58.333333,45.833333,0,0,0,4.166667,0,45.833333,MBAMT1,AM
133,20110603_EBAMT1_132.JPG,45.454545,9.090909,0,22.727273,0,9.090909,0,9.090909,MBAMT1,AM
134,20110603_EBAMT1_133.JPG,45.833333,16.666667,0,20.833333,0,4.166667,0,16.666667,MBAMT1,AM
135,20110603_EBAMT1_134.JPG,57.894737,31.578947,0,26.315789,0,0,0,31.578947,MBAMT1,AM
