,Photo_Name,T_SG,SGZM,SGHU,SGHO,SGHS,SGCR,SGSI,SGZMHU,transect,bank
93,20130211_MBAMT10_07.JPG,70.833333,45.833333,0,0,0,0,25,45.833333,MBAMT10,AM
94,20130211_MBAMT10_08.JPG,79.166667,25,0,0,0,0,54.166667,25,MBAMT10,AM
95,20130211_MBAMT10_09.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
96,20130211_MBAMT10_10.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
97,20130211_MBAMT10_11.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
98,20130211_MBAMT10_12.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
99,20130211_MBAMT10_13.JPG,87.5,50,0,0,0,4.166667,33.333333,50,MBAMT10,AM
100,20130211_MBAMT10_14.JPG,75,58.333333,0,0,0,0,16.666667,58.333333,MBAMT10,AM
101,20130211_MBAMT10_15.JPG,70.833333,41.666667,0,0,0,20.833333,8.333333,41.666667,MBAMT10,AM
102,20130211_MBAMT10_16.JPG,100,83.333333,0,0,0,0,16.666667,83.333333,MBAMT10,AM
103,20130211_MBAMT10_17.JPG,100,87.5,0,0,0,0,12.5,87.5,MBAMT10,AM
104,20130211_MBAMT10_18.JPG,87.5,0,0,0,0,0,87.5,0,MBAMT10,AM
105,20130211_MBAMT10_19.JPG,75,0,0,0,0,0,75,0,MBAMT10,AM
106,20130211_MBAMT10_20.JPG,75,0,0,0,0,0,75,0,MBAMT10,AM
107,20130211_MBAMT10_21.JPG,83.333333,0,0,0,0,0,83.333333,0,MBAMT10,AM
108,20130211_MBAMT10_22.JPG,87.5,0,0,0,0,0,87.5,0,MBAMT10,AM
109,20130211_MBAMT10_23.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
110,20130211_MBAMT10_24.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
111,20130211_MBAMT10_25.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
112,20130211_MBAMT10_26.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
